MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
55697,2011/11/13,2011/11/29,女,4,湛江,广东,CN,56,2014/03/31,5,21336,0,0,2900,6800,37604,27101.6,2014/02/17,0.625,2667,174,44,128.25,490,0,0,0,0.720710563,1,4,4652,16684,0,0,0,0,21336,16684,0.8,0.2,0.218025027,0.781928106,0
54610,2005/12/20,2007/10/26,男,4,深圳,广东,CN,65,2014/03/31,25,24847,0,0,15659,8087,35667,27099.82,2014/01/28,3.125,3105.875,11,64,27.33333333,92,0,0,1,0.759800936,17,8,16971,7876,0,0,0,0,24847,7876,0.32,0.68,0.682992595,0.31696716,1
28834,2012/09/24,2013/01/21,男,4,广州,广东,CN,42,2014/03/31,16,27468,0,0,8619,14089,41774,27092.43,2014/03/21,2.285714286,3924,119,11,28.33333333,97,0,0,0,0.648547661,3,13,14378,13090,0,0,0,0,27468,13090,0.8125,0.1875,0.523426408,0.476537187,0
36773,2006/07/14,2007/10/10,男,4,广州,广东,CN,50,2014/03/31,29,23233,0,0,11543,13825,39454,27090.97,2014/03/20,3.625,2904.125,23,12,24.85714286,144,0,0,0,0.686646981,15,14,8957,14276,0,0,0,0,23233,14276,0.482758621,0.517241379,0.385512611,0.614444349,0
38323,2005/10/25,2005/11/10,男,4,北京,北京,CN,39,2014/03/31,26,25891,0,0,7509,17058,31599,27090.14,2014/01/12,3.25,3236.375,212,80,17.56,178,0,0,0,0.857310041,8,18,7402,18489,0,0,0,0,25891,18489,0.692307692,0.307692308,0.285879808,0.71408157,0
40305,2009/10/21,2009/10/21,男,4,BANTING,SELANGOR,MY,52,2014/03/31,13,28311,0,0,17515,0,33565,27087.05,2013/03/06,1.625,3538.875,24,392,26.25,208,0,0,0,0.80700283,13,0,28311,0,0,0,0,0,28311,0,0,1,0.999964679,0,0
9526,2006/01/26,2006/04/23,男,4,广州,广东,CN,35,2014/03/31,60,22604,0,689,21964,11214,40147,27086.61,2014/01/20,7.5,2825.5,0,72,11.16949153,47,800,0,1,0.67468578,36,24,15460,7144,689,800,1489,689,24093,7833,0.4,0.6,0.683919487,0.316036275,4
19397,2007/07/25,2007/08/02,男,5,广州,广东,CN,48,2014/03/31,28,24626,0,0,10066,16654,30089,27083.69,2014/2/29  0:00:00,3.5,3078.25,0,32,25.88888889,120,0,0,1,0.900119313,13,15,8756,15870,0,0,0,0,24626,15870,0.535714286,0.464285714,0.355544727,0.644414667,1
4261,2010/03/30,2010/04/20,男,4,.,上海,CN,60,2014/03/31,21,23440,0,0,1525,4074,28672,27083.56,2013/12/06,2.625,2930,10,117,30.2,97,0,0,0,0.944599609,15,6,17610,5830,0,0,0,0,23440,5830,0.285714286,0.714285714,0.751247814,0.248709526,0
11669,2007/11/16,2007/11/16,男,4,成都,四川,CN,38,2014/03/31,27,26755,0,0,9064,16711,30936,27083.55,2014/03/27,3.375,3344.375,60,5,25.61538462,75,0,1500,6,0.875470326,9,18,9025,17730,0,1500,1500,1500,28255,19230,0.666666667,0.333333333,0.33730752,0.662655105,7
53140,2010/03/23,2010/04/15,男,4,齐齐哈尔,黑龙江,CN,48,2014/03/31,20,21215,0,0,7994,12455,34455,27082.97,2014/03/24,2.5,2651.875,11,8,37.47368421,170,0,0,0,0.786038891,10,10,9887,11328,0,0,0,0,21215,11328,0.5,0.5,0.466016214,0.533936652,0
31549,2010/03/29,2010/03/29,女,4,平坝,贵州,CN,42,2014/03/31,18,24881,0,0,15603,7837,31359,27077.47,2014/01/10,2.25,3110.125,17,82,37.17647059,124,0,1784,0,0.863467266,12,6,16319,8562,0,1784,1784,1784,26665,10346,0.333333333,0.666666667,0.655855639,0.344104172,1
11226,2005/07/09,2005/07/26,男,4,广州,广东,CN,44,2014/03/31,24,25891,0,0,11185,14125,37003,27072.48,2014/03/02,3,3236.375,38,30,28.82608696,205,0,0,1,0.731629327,9,15,13010,12881,0,0,0,0,25891,12881,0.625,0.375,0.502471806,0.497489572,1
29613,2007/09/17,2008/04/16,男,4,北京,北京,CN,44,2014/03/31,26,23049,0,0,9689,14965,41006,27072.42,2014/02/25,3.25,2881.125,2,36,27.72,93,0,0,2,0.660206311,12,14,7232,15817,0,0,0,0,23049,15817,0.538461538,0.461538462,0.313752711,0.686203905,5
23771,2012/04/18,2012/04/18,男,4,杭州市,浙江,CN,50,2014/03/31,48,18667,0,669,7702,15292,45943,27071.1,2014/02/09,6,2333.375,0,52,14.08510638,58,0,2306,0,0.58923231,20,28,6679,11988,669,2306,2975,2975,21642,14963,0.583333333,0.416666667,0.357778016,0.642168417,9
11221,2005/07/07,2005/07/07,男,4,,,CN,39,2014/03/31,53,26564,0,1471,16657,16615,35950,27070.36,2014/01/18,6.625,3320.5,6,74,12.51923077,57,0,0,0,0.753000278,28,25,12707,13857,1471,0,1471,1471,28035,15328,0.471698113,0.528301887,0.478336157,0.5216262,0
47230,2005/04/03,2005/04/14,男,4,广州,广东,CN,46,2014/03/31,38,24205,0,0,15472,11902,36581,27069.47,2014/03/03,4.75,3025.625,49,29,17.64864865,83,2582,3454,2,0.739987152,20,18,14150,10055,0,6036,6036,3454,30241,13509,0.473684211,0.526315789,0.58456581,0.415392878,27
18874,2006/05/29,2006/10/28,男,4,.,北京,CN,44,2014/03/31,4,29878,0,0,4880,18680,25778,27066.9,2014/03/08,0.5,3734.75,127,24,193.3333333,314,0,0,2,1.05,1,3,7610,22268,0,0,0,0,29878,22268,0.75,0.25,0.254693932,0.745272599,2
61200,2012/10/27,2012/10/27,女,5,大连,辽宁,CN,34,2014/03/31,33,24458,0,858,5526,22203,30569,27065.77,2014/03/30,5.5,4076.333333,0,2,16.25,113,0,0,0,0.885399261,6,27,4909,19549,858,0,858,858,25316,20407,0.818181818,0.181818182,0.200703218,0.799255898,0
14366,2011/09/05,2011/11/18,男,4,广州,广东,CN,36,2014/03/31,29,25254,0,0,14396,12133,37383,27065.36,2014/03/31,3.625,3156.75,1,1,26.03571429,110,0,0,0,0.724001819,14,15,12225,13029,0,0,0,0,25254,13029,0.517241379,0.482758621,0.484062562,0.515897842,0
38590,2007/09/24,2007/10/10,男,4,深圳,广东,CN,47,2014/03/31,18,22415,0,0,10763,12042,37386,27063.31,2014/01/03,2.25,2801.875,19,89,36.64705882,83,0,0,0,0.723888889,9,9,9436,12979,0,0,0,0,22415,12979,0.5,0.5,0.420949322,0.579006067,0
17942,2006/06/18,2010/03/10,女,4,哈尔滨,黑龙江,CN,44,2014/03/31,30,23256,0,0,4838,17960,38908,27059.19,2014/03/18,3.75,2907,3,14,24.62068966,260,0,0,0,0.695465971,6,24,4730,18526,0,0,0,0,23256,18526,0.8,0.2,0.203379628,0.796577375,0
45422,2012/06/26,2012/07/14,男,5,广州,广东,CN,31,2014/03/31,40,24941,0,0,10060,17288,37278,27053.77,2014/03/31,5,3117.625,18,1,16.05128205,61,1957,3870,2,0.725730189,16,24,9142,15799,0,5827,5827,3870,30768,19669,0.6,0.4,0.36653035,0.633429557,62
3401,2008/06/05,2009/10/11,男,4,广州,广东,CN,63,2014/03/31,29,20048,0,0,16779,7729,42438,27052.87,2013/09/04,3.625,2506,4,210,18.46428571,101,9004,5628,0,0.637468071,21,8,15008,5040,0,14632,14632,5628,34680,10668,0.275862069,0.724137931,0.748566013,0.251384109,29
43305,2012/11/08,2012/11/08,男,4,大连,辽宁,CN,54,2014/03/31,25,22890,0,0,8223,19147,35573,27051.88,2014/01/24,4.166666667,3815,0,68,18.41666667,112,0,0,0,0.760461024,10,15,6954,15936,0,0,0,0,22890,15936,0.6,0.4,0.303787515,0.6961688,0
44861,2008/04/01,2008/04/02,男,4,哈尔滨,黑龙江,CN,41,2014/03/31,32,24121,0,0,9764,12016,36610,27050.73,2014/03/28,4,3015.125,8,4,23.19354839,159,0,0,1,0.738889101,18,14,13335,10786,0,0,0,0,24121,10786,0.4375,0.5625,0.552814858,0.447143686,1
62752,2008/10/12,2008/10/12,男,6,广州市,广东,CN,56,2014/03/31,10,26922,0,0,3990,23095,19316,27048.7,2014/01/18,1.25,3365.25,148,74,56.55555556,193,0,0,1,1.400326154,2,8,4104,22818,0,0,0,0,26922,22818,0.8,0.2,0.152434721,0.847528136,1
41805,2012/09/11,2012/09/15,男,4,OSAKA-SHI,OSAKA-FU,JP,31,2014/03/31,14,19564,0,0,18019,8722,36226,27048.03,2014/01/22,2,2794.857143,4,70,38,145,0,0,0,0.746646883,9,5,13089,6475,0,0,0,0,19564,6475,0.357142857,0.642857143,0.669000767,0.330948122,0
9057,2010/11/25,2012/11/20,女,5,广州,广东,CN,30,2014/03/31,27,26353,0,537,10950,15148,35254,27047.86,2014/03/07,3.375,3294.125,233,25,18.19230769,75,497,1502,0,0.767228116,11,16,10844,15509,537,1999,2536,2039,28889,17548,0.592592593,0.407407407,0.411474539,0.588487516,25
2057,2005/01/05,2005/03/24,女,4,广州市,广东省,CN,36,2014/03/31,30,24853,0,0,11918,14608,34873,27044.34,2014/03/14,3.75,3106.625,17,18,24,185,951,6438,4,0.77550942,15,15,11376,13477,0,7389,7389,6438,32242,19915,0.5,0.5,0.457713044,0.542246721,31
56246,2005/05/03,2006/01/31,男,4,北京,北京,CN,53,2014/03/31,11,27141,0,0,25463,0,20440,27043.7,2013/03/27,1.375,3392.625,8,371,35.2,130,0,0,0,1.323077299,11,0,27141,0,0,0,0,0,27141,0,0,1,0.999963157,0,0
53633,2007/07/23,2007/07/23,女,4,沈阳,辽宁,CN,58,2014/03/31,27,20223,0,0,6377,9369,40592,27041.82,2014/03/21,3.375,2527.875,51,11,25.73076923,110,0,0,0,0.666185948,15,12,11607,8616,0,0,0,0,20223,8616,0.444444444,0.555555556,0.573922073,0.426028481,0
61588,2009/09/28,2009/10/03,女,5,大连,辽宁,CN,54,2014/03/31,30,21139,0,0,9082,12237,31756,27036.59,2013/12/21,3.75,2642.375,48,102,20.03448276,124,0,0,1,0.85138525,14,16,9458,11681,0,0,0,0,21139,11681,0.533333333,0.466666667,0.447398297,0.552554399,1
33427,2012/05/16,2012/05/16,女,4,北京,北京,CN,32,2014/03/31,17,20284,0,0,10485,11236,43527,27035.25,2014/02/17,2.125,2535.5,0,44,40.125,141,0,0,0,0.621114481,6,11,10347,9937,0,0,0,0,20284,9937,0.647058824,0.352941176,0.510081341,0.489869362,0
23206,2011/07/07,2011/11/06,男,4,TOKYO,TOSHIMA KU,JP,45,2014/03/31,10,29340,0,0,15736,10375,32300,27035.1,2013/10/05,1.25,3667.5,109,179,49.22222222,147,0,2347,0,0.837,6,4,17604,11736,0,2347,2347,2347,31687,14083,0.4,0.6,0.599979551,0.399986367,1
20458,2005/11/01,2006/01/12,男,4,,,HK,53,2014/03/31,25,22779,0,0,11029,12205,41773,27033.2,2014/01/20,3.125,2847.375,13,72,26.91666667,120,0,0,0,0.647145285,13,12,9480,13299,0,0,0,0,22779,13299,0.48,0.52,0.416154522,0.58380158,0
19426,2008/02/23,2012/11/18,男,4,温州,浙江,CN,29,2014/03/31,10,15997,0,0,4919,8611,41940,27024,2013/07/25,1.25,1999.625,231,251,27.66666667,177,0,0,1,0.64434907,3,7,6200,9797,0,0,0,0,15997,9797,0.7,0.3,0.387548444,0.612389049,1
35234,2010/05/18,2010/10/02,女,4,哈市,黑龙江,CN,29,2014/03/31,18,25827,0,0,10012,17520,28560,27021.88,2014/03/25,2.25,3228.375,230,7,29.05882353,97,0,0,0,0.946144258,7,11,9684,16143,0,0,0,0,25827,16143,0.611111111,0.388888889,0.374941923,0.625019359,0
23395,2011/04/19,2011/04/19,男,4,东莞,广东,CN,28,2014/03/31,20,22515,0,0,8225,6003,32405,27018.27,2014/03/14,2.5,2814.375,44,18,35.21052632,128,0,0,3,0.833768554,9,11,11317,11198,0,0,0,0,22515,11198,0.55,0.45,0.502620359,0.497335228,3
31586,2010/08/07,2010/10/09,男,4,涿州,河北,CN,49,2014/03/31,19,23323,0,0,4338,17508,35969,27017.45,2014/03/23,2.375,2915.375,161,9,31.16666667,170,0,2956,1,0.75113153,4,15,5628,17695,0,2956,2956,2956,26279,20651,0.789473684,0.210526316,0.241296519,0.758660607,3
39204,2008/06/22,2008/06/22,男,5,中山,广东,CN,37,2014/03/31,21,23291,0,0,8512,15304,38746,27016.48,2014/03/27,2.625,2911.375,158,5,28.4,167,0,0,0,0.69727146,7,14,6950,16341,0,0,0,0,23291,16341,0.666666667,0.333333333,0.298385712,0.701571355,0
62836,2008/04/23,2008/04/23,男,4,北京,北京,CN,40,2014/03/31,38,22461,0,0,14661,11853,34252,27016.42,2014/03/27,4.75,2807.625,3,5,19.54054054,69,0,0,0,0.788754525,23,15,10498,11963,0,0,0,0,22461,11963,0.394736842,0.605263158,0.467367109,0.532588371,0
42640,2012/06/07,2012/06/08,男,4,上海市,上海市,CN,39,2014/03/31,17,25025,0,0,2560,15151,21662,27015.7,2014/03/04,2.125,3128.125,1,28,39.6875,208,0,0,0,1.247147078,7,10,6311,18714,0,0,0,0,25025,18714,0.588235294,0.411764706,0.252177735,0.747782306,0
61789,2010/12/12,2010/12/12,男,4,上海,上海,CN,55,2014/03/31,22,21753,0,0,10495,5689,30191,27013.67,2013/09/23,2.75,2719.125,11,191,25.19047619,128,1207,357,0,0.894759034,15,7,16175,5578,0,1564,1564,357,23317,5935,0.318181818,0.681818182,0.743541418,0.256412614,16
1165,2007/06/08,2007/12/10,女,4,深圳,广东,CN,,2014/03/31,17,22778,0,0,13603,7388,32195,27008.44,2014/01/16,2.125,2847.25,40,76,38.4375,117,0,0,0,0.838901693,11,6,15860,6918,0,0,0,0,22778,6918,0.352941176,0.647058824,0.696255323,0.303700777,0
20952,2010/03/29,2010/04/21,男,4,东莞,广东,CN,55,2014/03/31,15,24330,0,0,9450,10620,18189,27001.53,2014/01/18,1.875,3041.25,60,74,42.64285714,129,888,0,0,1.484497773,9,6,15294,9036,0,888,888,0,25218,9036,0.4,0.6,0.628580823,0.371378077,1
51707,2012/05/30,2012/05/30,男,4,汕头,广东,CN,52,2014/03/31,25,22169,0,0,14885,9518,40581,27001.28,2014/01/20,3.125,2771.125,0,72,25,116,0,0,0,0.665367537,17,8,15297,6872,0,0,0,0,22169,6872,0.32,0.68,0.689986468,0.309968426,0
32990,2011/11/07,2011/11/07,男,4,上海,.,CN,42,2014/03/31,36,20662,0,0,4449,7866,43767,27001.09,2014/03/13,4.5,2582.75,14,19,19.94285714,115,0,0,0,0.616928051,16,20,10400,10262,0,0,0,0,20662,10262,0.555555556,0.444444444,0.503315104,0.4966365,2
45204,2011/01/15,2011/02/26,男,4,北京,北京,CN,48,2014/03/31,17,24040,0,0,9601,12025,38706,27000.28,2014/03/01,2.125,3005,85,31,38.4375,145,75,3212,0,0.697573503,6,11,10526,13514,0,3287,3287,3212,27327,16726,0.647058824,0.352941176,0.437835365,0.56212304,15
32607,2011/08/25,2011/10/10,男,5,大连,辽宁省,CN,39,2014/03/31,50,20641,0,1303,10650,15234,35368,26997.16,2014/02/28,6.25,2580.125,10,33,14.04081633,77,0,0,0,0.763321647,19,31,8658,11983,1303,0,1303,1303,21944,13286,0.62,0.38,0.419436101,0.580515454,0
37213,2007/06/20,2007/11/07,男,4,广州,广东,CN,40,2014/03/31,24,22889,0,0,14682,10245,37236,26993.59,2014/02/24,3,2861.125,55,37,27.7826087,134,0,300,1,0.724932592,12,12,14068,8821,0,300,300,300,23189,9121,0.5,0.5,0.614591525,0.385364788,2
59691,2011/08/28,2011/08/28,男,4,哈尔滨,黑龙江,CN,39,2014/03/31,29,28261,0,0,3696,21279,33273,26992.16,2014/03/17,3.625,3532.625,269,15,15.96428571,157,0,0,0,0.811233132,5,24,3515,24746,0,0,0,0,28261,24746,0.827586207,0.172413793,0.124371948,0.875592669,0
2867,2008/02/27,2010/06/16,男,4,珠海,广东,CN,37,2014/03/31,20,19184,0,0,8338,14445,38705,26991.83,2014/03/02,2.5,2398,13,30,36.21052632,163,4846,11050,0,0.697373208,8,12,6039,13145,0,15896,15896,11050,35080,24195,0.6,0.4,0.31477717,0.685170706,14
9830,2006/10/03,2010/03/18,女,4,广州,广东,CN,38,2014/03/31,22,19626,0,0,13612,8125,40025,26990,2013/11/26,2.75,2453.25,6,127,28.47619048,153,0,0,0,0.674328545,14,8,13196,6430,0,0,0,0,19626,6430,0.363636364,0.636363636,0.672339125,0.327609925,0
55178,2007/02/21,2008/08/18,女,6,仁怀市,贵州,CN,36,2014/03/31,21,24693,0,6820,4450,18889,38469,26987.92,2014/03/27,2.625,3086.625,4,5,36.1,246,0,8281,0,0.701549819,3,18,4511,20182,6820,8281,15101,15101,39794,35283,0.857142857,0.142857143,0.182675954,0.817283551,6
47167,2005/03/14,2005/07/27,男,4,北京,北京,CN,55,2014/03/31,21,25170,0,0,17367,6775,34715,26987.19,2014/02/03,2.625,3146.25,11,58,33.1,110,0,0,1,0.77739277,14,7,16897,8273,0,0,0,0,25170,8273,0.333333333,0.666666667,0.671288387,0.328671884,1
41577,2011/07/08,2011/07/08,女,4,VITY SUR SEINE,94省,FR,35,2014/03/31,8,31057,0,0,2760,10950,33858,26985.04,2013/12/12,1,3882.125,241,111,54.14285714,145,1968,240,6,0.797006321,4,4,2584,28473,0,2208,2208,240,33265,28713,0.5,0.5,0.083199176,0.916768626,11
4354,2009/11/27,2010/07/09,男,4,北京,北京,CN,42,2014/03/31,20,22540,0,0,9283,15406,39740,26984.98,2014/03/07,2.5,2817.5,88,25,32.52631579,109,0,0,0,0.679038249,8,12,7461,15079,0,0,0,0,22540,15079,0.6,0.4,0.33099685,0.668958786,0
16391,2013/03/28,2013/04/02,男,5,武汉,湖北,CN,31,2014/03/31,29,20949,0,1387,0,18714,42129,26984.4,2014/03/12,5.8,4189.8,5,20,12.32142857,62,0,0,0,0.640518408,0,29,0,20949,1387,0,1387,1387,22336,22336,1,0,0,0.999952267,0
7928,2013/01/14,2013/01/20,女,4,沈阳,辽宁,CN,31,2014/03/31,21,21768,0,0,1810,21192,41914,26982.91,2014/03/19,4.2,4353.6,6,13,21.2,62,0,0,0,0.643768431,2,19,2548,19220,0,0,0,0,21768,19220,0.904761905,0.095238095,0.117047177,0.882906886,0
23174,2011/01/29,2011/01/29,女,4,广州,广东,CN,35,2014/03/31,24,24084,0,0,24638,0,40229,26980.05,2012/12/21,3,3010.5,16,467,10.7826087,31,0,0,1,0.670661712,24,0,24084,0,0,0,0,0,24084,0,0,1,0.99995848,0,2
57877,2009/07/13,2009/09/14,男,4,上海,上海,CN,43,2014/03/31,26,22228,0,0,9825,8427,35217,26975.63,2014/03/03,3.25,2778.5,6,29,27.84,77,23182,18569,0,0.76598319,15,11,14538,7690,0,41751,41751,18569,63979,26259,0.423076923,0.576923077,0.654010527,0.345944487,29
45843,2006/08/08,2006/09/09,女,4,北京,北京,CN,53,2014/03/31,18,26523,0,0,7817,17646,25052,26975.41,2014/03/28,2.25,3315.375,131,4,35.05882353,118,0,0,5,1.076776704,6,12,7914,18609,0,0,0,0,26523,18609,0.666666667,0.333333333,0.298371286,0.701591012,5
39183,2008/04/24,2008/10/13,男,4,TEMPLE CITY,CALIFORNIA,US,57,2014/03/31,22,24049,0,0,8917,10755,39607,26975.07,2014/01/26,2.75,3006.125,32,66,30.14285714,118,0,0,0,0.681068246,7,15,16961,7088,0,0,0,0,24049,7088,0.681818182,0.318181818,0.705239085,0.294719335,0
42198,2011/12/31,2011/12/31,男,4,.,北京,CN,39,2014/03/31,18,23742,0,0,16644,4513,31079,26972.94,2013/10/07,2.25,2967.75,1,177,32.52941176,132,0,0,2,0.867883137,12,6,19726,4016,0,0,0,0,23742,4016,0.333333333,0.666666667,0.830813292,0.16914459,2
57050,2008/02/06,2008/02/06,男,6,秦皇岛,河北,CN,54,2014/03/31,11,26481,0,0,15030,7786,20639,26967.76,2013/07/13,1.375,3310.125,1,263,46.7,239,0,0,0,1.306640826,7,4,16751,9730,0,0,0,0,26481,9730,0.363636364,0.636363636,0.632542859,0.367419379,0
12085,2008/03/02,2012/05/21,男,4,沈阳,辽宁,CN,51,2014/03/31,24,22076,0,0,11229,12264,38040,26967.61,2013/11/24,3,2759.5,50,129,24,69,0,0,0,0.708927708,11,13,11687,10389,0,0,0,0,22076,10389,0.541666667,0.458333333,0.529374462,0.470580242,0
24935,2012/09/12,2012/09/12,男,4,广州市,广东,CN,30,2014/03/31,24,26298,0,0,15744,10352,31854,26967.16,2013/09/05,3.428571429,3756.857143,0,209,15.56521739,51,0,6619,2,0.8465863,14,10,15334,10964,0,6619,6619,6619,32917,17583,0.416666667,0.583333333,0.583063995,0.416897981,24
38384,2007/04/21,2007/06/02,女,5,广州,广东,CN,42,2014/03/31,26,26878,0,358,8128,18427,30042,26964.68,2014/03/13,3.25,3359.75,24,19,27.52,124,0,800,0,0.897566074,7,19,8386,18492,358,800,1158,1158,28036,19650,0.730769231,0.269230769,0.311990773,0.687972023,1
10770,2012/05/24,2012/05/24,男,4,北京,北京,CN,34,2014/03/31,20,22112,0,0,10030,13347,39386,26961.62,2014/03/18,2.5,2764,0,14,34.94736842,136,0,0,1,0.684548317,9,11,8776,13336,0,0,0,0,22112,13336,0.55,0.45,0.396870619,0.603084159,1
49098,2009/11/11,2009/11/11,男,4,深圳,广东,CN,41,2014/03/31,31,21053,0,0,4283,6691,39495,26958.06,2013/09/16,3.875,2631.625,1,198,17.73333333,62,0,0,1,0.682568933,16,15,11910,9143,0,0,0,0,21053,9143,0.483870968,0.516129032,0.56568823,0.434264273,1
50141,2011/01/01,2011/03/15,男,4,brisbane,,AU,39,2014/03/31,27,21822,0,0,12669,9370,39873,26957.36,2014/03/22,3.375,2727.75,4,10,27.57692308,107,0,0,0,0.676080556,15,12,12863,8959,0,0,0,0,21822,8959,0.444444444,0.555555556,0.589424002,0.410530175,0
31244,2009/10/18,2010/02/23,男,5,潜江市,湖北省,CN,47,2014/03/31,27,25822,0,765,4104,21878,29128,26955.89,2014/03/08,3.375,3227.75,218,24,18.80769231,92,0,0,0,0.925428797,4,23,4238,21584,765,0,765,765,26587,22349,0.851851852,0.148148148,0.16411726,0.835844015,0
11149,2005/04/27,2005/09/21,女,4,,北京,CN,57,2014/03/31,31,18595,0,295,14367,5987,45693,26955.16,2014/02/11,3.875,2324.375,34,50,21.56666667,133,0,0,1,0.589918806,18,13,10970,7625,295,0,295,295,18890,7920,0.419354839,0.580645161,0.589911809,0.410034416,1
48570,2008/10/15,2012/01/04,男,5,太原,山西,CN,41,2014/03/31,41,26220,0,588,13559,11377,28435,26952.3,2014/03/04,5.125,3277.5,9,28,17.35,64,0,0,0,0.947856515,20,21,12532,13688,588,0,588,588,26808,14276,0.512195122,0.487804878,0.477937531,0.522024332,0
12067,2008/03/05,2010/02/18,男,4,长春,吉林,CN,49,2014/03/31,27,23440,0,0,11615,12273,39004,26950.18,2014/03/24,3.375,2930,88,8,24.42307692,170,0,0,1,0.690959389,14,13,10304,13136,0,0,0,0,23440,13136,0.481481481,0.518518519,0.439571691,0.560385649,1
24124,2011/11/28,2011/11/28,男,5,广州,广东,CN,44,2014/03/31,26,22813,0,0,10645,13191,41833,26949.44,2014/03/25,3.25,2851.625,0,7,28.96,145,0,21992,0,0.644214854,11,15,9871,12942,0,21992,21992,21992,44805,34934,0.576923077,0.423076923,0.43267292,0.567283247,2
42318,2012/03/02,2012/03/02,女,5,长春市,吉林省,CN,33,2014/03/31,23,25127,0,0,672,9054,32835,26947.12,2014/03/28,2.875,3140.875,102,4,28.40909091,146,0,0,0,0.820682808,10,13,13426,11701,0,0,0,0,25127,11701,0.565217391,0.434782609,0.534304362,0.465655842,0
13451,2010/02/11,2010/02/11,男,4,广州,广东,CN,41,2014/03/31,30,22662,0,0,7488,15643,37457,26946.95,2014/03/20,3.75,2832.75,67,12,22.48275862,85,205,100,0,0.719410257,10,20,8416,14246,0,305,305,100,22967,14346,0.666666667,0.333333333,0.37135419,0.628601686,2
50090,2011/02/26,2011/02/26,男,4,,,AU,50,2014/03/31,15,20980,0,0,13924,6061,37369,26944.96,2014/02/12,1.875,2622.5,31,49,46.5,146,0,0,1,0.721051139,9,6,15690,5290,0,0,0,0,20980,5290,0.4,0.6,0.747819456,0.252132882,1
58245,2009/07/23,2009/07/30,男,4,上海,上海,CN,38,2014/03/31,30,22541,0,0,9497,10820,40371,26943.95,2014/02/28,3.75,2817.625,8,33,23.79310345,162,434,0,0,0.667408536,15,15,11348,11193,0,434,434,0,22975,11193,0.5,0.5,0.503415846,0.496539792,4
16970,2011/02/19,2011/04/04,男,6,广州,广东,CN,34,2014/03/31,22,26702,0,0,0,24827,31348,26938.43,2014/03/19,2.75,3337.75,408,13,14.76190476,47,0,0,0,0.859334886,0,22,0,26702,0,0,0,0,26702,26702,1,0,0,0.999962551,0
56674,2008/02/04,2008/05/11,男,4,广州,广东,CN,53,2014/03/31,25,20797,0,0,16032,9015,38104,26934.79,2014/01/19,3.125,2599.625,2,73,27.33333333,156,0,0,5,0.706875656,16,9,14101,6696,0,0,0,0,20797,6696,0.36,0.64,0.677997884,0.321954034,5
38,2009/12/08,2012/07/22,男,4,广州,广东,CN,33,2014/03/31,22,22319,0,0,14570,9885,38531,26934.23,2014/03/20,2.75,2789.875,8,12,33.85714286,133,1217,308,0,0.699027536,13,9,13339,8980,0,1525,1525,308,23844,9288,0.409090909,0.590909091,0.597625448,0.402329749,9
40794,2010/08/01,2010/08/01,女,4,北京,北京,CN,33,2014/03/31,14,24939,0,0,17673,5385,31643,26934.13,2014/01/30,1.75,3117.375,29,62,49.23076923,178,0,0,0,0.851187624,10,4,18663,6276,0,0,0,0,24939,6276,0.285714286,0.714285714,0.748315958,0.251643945,0
56429,2005/10/21,2005/12/06,男,4,上海,上海,CN,54,2014/03/31,29,20959,0,0,9537,10653,40948,26934.02,2014/02/21,3.625,2619.875,7,40,24.42857143,101,0,0,2,0.657761551,16,13,10519,10440,0,0,0,0,20959,10440,0.448275862,0.551724138,0.501860687,0.498091603,2
18784,2006/04/12,2006/05/02,女,4,广州,广东,CN,41,2014/03/31,27,23441,0,0,21579,1769,36358,26928.56,2014/01/13,3.375,2930.125,22,79,24.23076923,229,0,0,0,0.740650201,23,4,22093,1348,0,0,0,0,23441,1348,0.148148148,0.851851852,0.942453716,0.057503626,2
37753,2012/07/05,2012/09/27,男,4,揭东,广东,CN,33,2014/03/31,7,30818,0,0,8298,8732,32313,26926.93,2014/01/01,1,4402.571429,84,91,76.83333333,227,0,0,0,0.833315693,3,4,15198,15620,0,0,0,0,30818,15620,0.571428571,0.428571429,0.49313735,0.506830202,0
16062,2012/09/24,2012/09/24,男,4,深圳,广东,CN,28,2014/03/31,10,21079,0,0,2811,11064,38492,26923.91,2013/12/03,1.428571429,3011.285714,0,120,48.33333333,303,0,0,0,0.699467682,3,7,2196,18883,0,0,0,0,21079,18883,0.7,0.3,0.104174573,0.895777989,0
